Date,Total Diverted Raw + Seasonal AF
"January 20, 2010",6.11
"January 21, 2010",5.59
"January 22, 2010",5.58
"January 23, 2010",5.36
"January 24, 2010",5.46
"January 25, 2010",5.46
"January 26, 2010",5.67
"January 27, 2010",5.36
"January 28, 2010",5.37
"January 29, 2010",3.64
"January 30, 2010",7.37
"January 31, 2010",6.32
"February 1, 2010",7.14
"February 2, 2010",5.58
"February 3, 2010",5.69
"February 4, 2010",5.33
"February 5, 2010",5.88
"February 6, 2010",5.9
"February 7, 2010",5.58
"February 8, 2010",5.89
"February 9, 2010",6.75
"February 10, 2010",5.68
"February 11, 2010",5.94
"February 12, 2010",5.61
"February 13, 2010",5.59
"February 14, 2010",4.96
"February 15, 2010",5.06
"February 16, 2010",2.94
"February 17, 2010",5.71
"February 18, 2010",5.72
"February 19, 2010",5.74
"February 20, 2010",5.55
"February 21, 2010",5.53
"February 22, 2010",5.5
"February 23, 2010",5.37
"February 24, 2010",5.49
"February 25, 2010",5.8
"February 26, 2010",5.9
"February 27, 2010",7.24
"February 28, 2010",7.95
"March 1, 2010",6.2
"March 2, 2010",4.61
"March 3, 2010",7.67
"March 4, 2010",3.92
"March 5, 2010",6.46
"March 6, 2010",6.71
"March 7, 2010",7.06
"March 8, 2010",1.57
"March 9, 2010",5.67
"March 10, 2010",5.74
"March 11, 2010",6.11
"March 12, 2010",5.97
"March 13, 2010",5.75
"March 14, 2010",5.29
"March 15, 2010",5.53
"March 16, 2010",3.5
"March 17, 2010",6.31
"March 18, 2010",5.78
"March 19, 2010",6.22
"March 20, 2010",6.64
"March 21, 2010",6.41
"March 22, 2010",3.29
"March 23, 2010",5.6
"March 24, 2010",5.51
"March 25, 2010",5.4
"March 26, 2010",5.41
"March 27, 2010",5.82
"March 28, 2010",4.96
"March 29, 2010",3.88
"March 30, 2010",7.6
"March 31, 2010",6.31
"April 1, 2010",6.05
"April 2, 2010",5.6
"April 3, 2010",5.97
"April 4, 2010",3.91
"April 5, 2010",5.38
"April 6, 2010",5.27
"April 7, 2010",7.42
"April 8, 2010",6.4
"April 9, 2010",6.29
"April 10, 2010",7.16
"April 11, 2010",6.77
"April 12, 2010",6.48
"April 13, 2010",7.95
"April 14, 2010",10.59
"April 15, 2010",9.84
"April 16, 2010",10.12
"April 17, 2010",11.54
"April 18, 2010",11.67
"April 19, 2010",8.89
"April 20, 2010",8.11
"April 21, 2010",3.99
"April 22, 2010",3.83
"April 23, 2010",6.28
"April 24, 2010",5.77
"April 25, 2010",5.86
"April 26, 2010",5.27
"April 27, 2010",6.19
"April 28, 2010",5.74
"April 29, 2010",4.75
"April 30, 2010",7.24
"May 1, 2010",8.23
"May 2, 2010",6.59
"May 3, 2010",5.74
"May 4, 2010",8.87
"May 5, 2010",8.29
"May 6, 2010",11.72
"May 7, 2010",11.63
"May 8, 2010",10.66
"May 9, 2010",10.36
"May 10, 2010",9.21
"May 11, 2010",8.01
"May 12, 2010",6.65
"May 13, 2010",5.79
"May 14, 2010",6.64
"May 15, 2010",6.19
"May 16, 2010",6.09
"May 17, 2010",7.04
"May 18, 2010",8.24
"May 19, 2010",8.29
"May 20, 2010",8.35
"May 21, 2010",10.08
"May 22, 2010",11.36
"May 23, 2010",11.56
"May 24, 2010",14.46
"May 25, 2010",13.15
"May 26, 2010",13.54
"May 27, 2010",16.34
"May 28, 2010",16.03
"May 29, 2010",16.32
"May 30, 2010",16.05
"May 31, 2010",16.33
"June 1, 2010",16
"June 2, 2010",16.46
"June 3, 2010",16.76
"June 4, 2010",17
"June 5, 2010",16.3
"June 6, 2010",17.55
"June 7, 2010",17.51
"June 8, 2010",17.65
"June 9, 2010",17.83
"June 10, 2010",17.57
"June 11, 2010",18.11
"June 12, 2010",10.14
"June 13, 2010",10.14
"June 14, 2010",6.75
"June 15, 2010",9.63
"June 16, 2010",12.1
"June 17, 2010",14.32
"June 18, 2010",15.69
"June 19, 2010",16.52
"June 20, 2010",16.63
"June 21, 2010",17.39
"June 22, 2010",18.44
"June 23, 2010",12.67
"June 24, 2010",19.35
"June 25, 2010",18.81
"June 26, 2010",18.5
"June 27, 2010",17.64
"June 28, 2010",15.92
"June 29, 2010",7.54
"June 30, 2010",12.51
"July 1, 2010",21.08
"July 2, 2010",21.12
"July 3, 2010",17.77
"July 4, 2010",16.38
"July 5, 2010",14.03
"July 6, 2010",13.25
"July 7, 2010",10.86
"July 8, 2010",11.05
"July 9, 2010",9.25
"July 10, 2010",10.39
"July 11, 2010",15.91
"July 12, 2010",16.86
"July 13, 2010",19.53
"July 14, 2010",20.16
"July 15, 2010",17.49
"July 16, 2010",15.52
"July 17, 2010",17.2
"July 18, 2010",19.1
"July 19, 2010",18.97
"July 20, 2010",18.31
"July 21, 2010",14.69
"July 22, 2010",11.33
"July 23, 2010",16.08
"July 24, 2010",16.68
"July 25, 2010",17.15
"July 26, 2010",0
"July 27, 2010",18.28
"July 28, 2010",19.45
"July 29, 2010",17.37
"July 30, 2010",17.24
"July 31, 2010",16.04
"August 1, 2010",19.06
"August 2, 2010",15.97
"August 3, 2010",15.17
"August 4, 2010",14.65
"August 5, 2010",19.5
"August 6, 2010",19.66
"August 7, 2010",16.9
"August 8, 2010",16.89
"August 9, 2010",13.8
"August 10, 2010",14.11
"August 11, 2010",14.53
"August 12, 2010",17.09
"August 13, 2010",19.34
"August 14, 2010",20.18
"August 15, 2010",16.62
"August 16, 2010",15.17
"August 17, 2010",14.81
"August 18, 2010",17.78
"August 19, 2010",19.98
"August 20, 2010",20.62
"August 21, 2010",18.04
"August 22, 2010",18.78
"August 23, 2010",18.16
"August 24, 2010",15.57
"August 25, 2010",14.48
"August 26, 2010",18.88
"August 27, 2010",20.65
"August 28, 2010",21.32
"August 29, 2010",19.5
"August 30, 2010",19.18
"August 31, 2010",18.61
"September 1, 2010",16.35
"September 2, 2010",18.84
"September 3, 2010",18.49
"September 4, 2010",18.19
"September 5, 2010",19.18
"September 6, 2010",19.45
"September 7, 2010",18.43
"September 8, 2010",16.63
"September 9, 2010",19.09
"September 10, 2010",18.93
"September 11, 2010",20.83
"September 12, 2010",16.53
"September 13, 2010",10.45
"September 14, 2010",17.68
"September 15, 2010",24.07
"September 16, 2010",22.66
"September 17, 2010",21.61
"September 18, 2010",18.8
"September 19, 2010",14.75
"September 20, 2010",17.99
"September 21, 2010",18.19
"September 22, 2010",14.06
"September 23, 2010",15.5
"September 24, 2010",18.39
"September 25, 2010",16.48
"September 26, 2010",17.21
"September 27, 2010",17.83
"September 28, 2010",20.34
"September 29, 2010",16.86
"September 30, 2010",19.44
"October 1, 2010",16.12
"October 2, 2010",16.81
"October 3, 2010",16.64
"October 4, 2010",16.08
"October 5, 2010",13.03
"October 6, 2010",15.08
"October 7, 2010",12.36
"October 8, 2010",12.24
"October 9, 2010",11.59
"October 10, 2010",12.56
"October 11, 2010",11
"October 12, 2010",10.2
"October 13, 2010",8.42
"October 14, 2010",7.93
"October 15, 2010",8.31
"October 16, 2010",10.65
"October 17, 2010",11.61
"October 18, 2010",10.14
"October 19, 2010",8.84
"October 20, 2010",7.89
"October 21, 2010",8.78
"October 22, 2010",8.36
"October 23, 2010",7.91
"October 24, 2010",7.01
"October 25, 2010",6.26
"October 26, 2010",6.87
"October 27, 2010",7.2
"October 28, 2010",5.26
"October 29, 2010",6.36
"October 30, 2010",7.57
"October 31, 2010",7.13
"November 1, 2010",6.6
"November 2, 2010",6.02
"November 3, 2010",8.64
"November 4, 2010",8.24
"November 5, 2010",7.29
"November 6, 2010",8.48
"November 7, 2010",5.91
"November 8, 2010",5.39
"November 9, 2010",4.15
"November 10, 2010",6.14
"November 11, 2010",6.96
"November 12, 2010",7.51
"November 13, 2010",5.95
"November 14, 2010",8.21
"November 15, 2010",6.95
"November 16, 2010",7.65
"November 17, 2010",7.14
"November 18, 2010",5.6
"November 19, 2010",6.4
"November 20, 2010",5.98
"November 21, 2010",5.05
"November 22, 2010",7.02
"November 23, 2010",7.49
"November 24, 2010",6.98
"November 25, 2010",6.41
"November 26, 2010",4.28
"November 27, 2010",4.62
"November 28, 2010",1.78
"November 29, 2010",5.049
"November 30, 2010",6.19
"December 1, 2010",6.41
"December 2, 2010",6.44
"December 3, 2010",7.29
"December 4, 2010",7.32
"December 5, 2010",0
"December 6, 2010",0
"December 7, 2010",7.42
"December 8, 2010",5.27
"December 9, 2010",3.3
"December 10, 2010",7.46
"December 11, 2010",5.78
"December 12, 2010",5.7
"December 13, 2010",6.54
"December 14, 2010",6.71
"December 15, 2010",6.09
"December 16, 2010",5.9
"December 17, 2010",5.8
"December 18, 2010",4.9
"December 19, 2010",6.07
"December 20, 2010",5.94
"December 21, 2010",5.92
"December 22, 2010",5.93
"December 23, 2010",5.78
"December 24, 2010",5.58
"December 25, 2010",5.51
"December 26, 2010",5.34
"December 27, 2010",5.48
"December 28, 2010",2.1
"December 29, 2010",4.07
"December 30, 2010",5.76
"December 31, 2010",5.19
"January 1, 2011",4.28
"January 2, 2011",0.85
"January 3, 2011",7.76
"January 4, 2011",6.82
"January 5, 2011",6.56
"January 6, 2011",5.74
"January 7, 2011",5.67
"January 8, 2011",5.3
"January 9, 2011",5.08
"January 10, 2011",5.04
"January 11, 2011",4.8
"January 12, 2011",6.64
"January 13, 2011",5.3
"January 14, 2011",5.05
"January 15, 2011",5.48
"January 16, 2011",5.58
"January 17, 2011",5.79
"January 18, 2011",5.88
"January 19, 2011",5.8
"January 20, 2011",3.21
"January 21, 2011",5.64
"January 22, 2011",5.7
"January 23, 2011",5.29
"January 24, 2011",6.01
"January 25, 2011",5.22
"January 26, 2011",5.94
"January 27, 2011",6.39
"January 28, 2011",7.47
"January 29, 2011",7.1
"January 30, 2011",6.38
"January 31, 2011",6.38
"February 1, 2011",5.95
"February 2, 2011",4.11
"February 3, 2011",5.95
"February 4, 2011",7.43
"February 5, 2011",7.79
"February 6, 2011",7.51
"February 7, 2011",3.96
"February 8, 2011",6.54
"February 9, 2011",4.27
"February 10, 2011",4.22
"February 11, 2011",8.46
"February 12, 2011",8.2
"February 13, 2011",6.03
"February 14, 2011",4.3
"February 15, 2011",4.15
"February 16, 2011",1.15
"February 17, 2011",8.53
"February 18, 2011",8.5
"February 19, 2011",8.5
"February 20, 2011",8.51
"February 21, 2011",6.4
"February 22, 2011",6.38
"February 23, 2011",6.36
"February 24, 2011",5.72
"February 25, 2011",6.05
"February 26, 2011",6.02
"February 27, 2011",6.43
"February 28, 2011",6.33
"March 1, 2011",6.19
"March 2, 2011",6.38
"March 3, 2011",6.5
"March 4, 2011",6.34
"March 5, 2011",6.67
"March 6, 2011",6.21
"March 7, 2011",6.36
"March 8, 2011",6.3
"March 9, 2011",6.59
"March 10, 2011",7.27
"March 11, 2011",8.05
"March 12, 2011",5.02
"March 13, 2011",4.51
"March 14, 2011",6.57
"March 15, 2011",5.9
"March 16, 2011",7.85
"March 17, 2011",8.48
"March 18, 2011",5.93
"March 19, 2011",6.26
"March 20, 2011",6.43
"March 21, 2011",7.82
"March 22, 2011",9.56
"March 23, 2011",7.42
"March 24, 2011",6.49
"March 25, 2011",8.31
"March 26, 2011",8.55
"March 27, 2011",6.73
"March 28, 2011",5.83
"March 29, 2011",4.84
"March 30, 2011",4.68
"March 31, 2011",8.45
"April 1, 2011",8.56
"April 2, 2011",8.55
"April 3, 2011",8.55
"April 4, 2011",7.72
"April 5, 2011",7.76
"April 6, 2011",8.23
"April 7, 2011",6.43
"April 8, 2011",8.92
"April 9, 2011",7.86
"April 10, 2011",7.54
"April 11, 2011",7.32
"April 12, 2011",11.33
"April 13, 2011",12.75
"April 14, 2011",9.33
"April 15, 2011",6.51
"April 16, 2011",8.11
"April 17, 2011",9.65
"April 18, 2011",9.49
"April 19, 2011",9.32
"April 20, 2011",9.52
"April 21, 2011",11.21
"April 22, 2011",9.53
"April 23, 2011",9.53
"April 24, 2011",7.85
"April 25, 2011",7.29
"April 26, 2011",7.53
"April 27, 2011",8.21
"April 28, 2011",10.08
"April 29, 2011",11.22
"April 30, 2011",8.69
"May 1, 2011",7.84
"May 2, 2011",8.81
"May 3, 2011",11.07
"May 4, 2011",8.66
"May 5, 2011",13.78
"May 6, 2011",17.26
"May 7, 2011",16.37
"May 8, 2011",16.32
"May 9, 2011",15.78
"May 10, 2011",16.4
"May 11, 2011",12.14
"May 12, 2011",8.46
"May 13, 2011",8.5
"May 14, 2011",7.78
"May 15, 2011",6.92
"May 16, 2011",8.65
"May 17, 2011",7.25
"May 18, 2011",6.83
"May 19, 2011",6.79
"May 20, 2011",6.57
"May 21, 2011",7.36
"May 22, 2011",7.18
"May 23, 2011",7.31
"May 24, 2011",8.77
"May 25, 2011",8.07
"May 26, 2011",10.48
"May 27, 2011",9.48
"May 28, 2011",11.99
"May 29, 2011",11.13
"May 30, 2011",11.32
"May 31, 2011",11.68
"June 1, 2011",16.33
"June 2, 2011",15.35
"June 3, 2011",17.57
"June 4, 2011",17.19
"June 5, 2011",17.42
"June 6, 2011",17.28
"June 7, 2011",14.3
"June 8, 2011",16.51
"June 9, 2011",18.41
"June 10, 2011",15.9
"June 11, 2011",17.55
"June 12, 2011",15.06
"June 13, 2011",15.86
"June 14, 2011",16.24
"June 15, 2011",21.02
"June 16, 2011",20.27
"June 17, 2011",20.82
"June 18, 2011",17.97
"June 19, 2011",18.46
"June 20, 2011",10.77
"June 21, 2011",6.94
"June 22, 2011",13.37
"June 23, 2011",14.63
"June 24, 2011",20.2
"June 25, 2011",17.67
"June 26, 2011",18.77
"June 27, 2011",18.58
"June 28, 2011",19.53
"June 29, 2011",19.53
"June 30, 2011",19.26
"July 1, 2011",17.88
"July 2, 2011",15.87
"July 3, 2011",16.21
"July 4, 2011",18.82
"July 5, 2011",17.6
"July 6, 2011",16.43
"July 7, 2011",17.02
"July 8, 2011",12.72
"July 9, 2011",9.84
"July 10, 2011",9.9
"July 11, 2011",10.2
"July 12, 2011",10.02
"July 13, 2011",10.03
"July 14, 2011",8.56
"July 15, 2011",8.11
"July 16, 2011",8.12
"July 17, 2011",7.14
"July 18, 2011",12.78
"July 19, 2011",17.92
"July 20, 2011",17.07
"July 21, 2011",15.92
"July 22, 2011",16.16
"July 23, 2011",17.95
"July 24, 2011",17.09
"July 25, 2011",18.3
"July 26, 2011",16.84
"July 27, 2011",14.32
"July 28, 2011",15.52
"July 29, 2011",17.31
"July 30, 2011",19.02
"July 31, 2011",20.26
"August 1, 2011",17.98
"August 2, 2011",17.8
"August 3, 2011",15.28
"August 4, 2011",18.78
"August 5, 2011",16.17
"August 6, 2011",19.89
"August 7, 2011",18.12
"August 8, 2011",19.02
"August 9, 2011",20.09
"August 10, 2011",20.33
"August 11, 2011",21.25
"August 12, 2011",20.64
"August 13, 2011",22.76
"August 14, 2011",20.91
"August 15, 2011",18.71
"August 16, 2011",18.88
"August 17, 2011",21.82
"August 18, 2011",21.99
"August 19, 2011",22.48
"August 20, 2011",15.8
"August 21, 2011",15.39
"August 22, 2011",21.55
"August 23, 2011",22.02
"August 24, 2011",22.79
"August 25, 2011",23.3
"August 26, 2011",21.19
"August 27, 2011",22.15
"August 28, 2011",11.21
"August 29, 2011",25.47
"August 30, 2011",21.56
"August 31, 2011",20.44
"September 1, 2011",20.23
"September 2, 2011",20.75
"September 3, 2011",16.96
"September 4, 2011",17.78
"September 5, 2011",19
"September 6, 2011",18.7
"September 7, 2011",14.89
"September 8, 2011",12.9
"September 9, 2011",12.49
"September 10, 2011",13.32
"September 11, 2011",14.71
"September 12, 2011",17.51
"September 13, 2011",17.38
"September 14, 2011",15.83
"September 15, 2011",10.98
"September 16, 2011",10.19
"September 17, 2011",10.8
"September 18, 2011",8.69
"September 19, 2011",11.59
"September 20, 2011",12.82
"September 21, 2011",14.47
"September 22, 2011",15.76
"September 23, 2011",14.87
"September 24, 2011",15.23
"September 25, 2011",14.61
"September 26, 2011",16.07
"September 27, 2011",14.23
"September 28, 2011",17.31
"September 29, 2011",17.23
"September 30, 2011",15.54
"October 1, 2011",13.74
"October 2, 2011",11.45
"October 3, 2011",17.07
"October 4, 2011",18.89
"October 5, 2011",14.13
"October 6, 2011",11.23
"October 7, 2011",11.48
"October 8, 2011",10.29
"October 9, 2011",9.51
"October 10, 2011",9.61
"October 11, 2011",9.71
"October 12, 2011",11.93
"October 13, 2011",11.39
"October 14, 2011",9.91
"October 15, 2011",13.35
"October 16, 2011",13.01
"October 17, 2011",8.24
"October 18, 2011",8.06
"October 19, 2011",8.47
"October 20, 2011",7.03
"October 21, 2011",8.45
"October 22, 2011",9.15
"October 23, 2011",7.29
"October 24, 2011",8.74
"October 25, 2011",7.71
"October 26, 2011",5.34
"October 27, 2011",3.65
"October 28, 2011",4.21
"October 29, 2011",5
"October 30, 2011",6.84
"October 31, 2011",6.5
"November 1, 2011",6.19
"November 2, 2011",5.35
"November 3, 2011",4.26
"November 4, 2011",6.08
"November 5, 2011",5.77
"November 6, 2011",6.37
"November 7, 2011",8.05
"November 8, 2011",8.05
"November 9, 2011",7.75
"November 10, 2011",8.46
"November 11, 2011",7.89
"November 12, 2011",6.7
"November 13, 2011",7.04
"November 14, 2011",6.24
"November 15, 2011",5.21
"November 16, 2011",5.39
"November 17, 2011",5.88
"November 18, 2011",6.98
"November 19, 2011",5.95
"November 20, 2011",5.83
"November 21, 2011",5.61
"November 22, 2011",6.42
"November 23, 2011",6.35
"November 24, 2011",6.78
"November 25, 2011",6.13
"November 26, 2011",1.38
"November 27, 2011",5.78
"November 28, 2011",6.51
"November 29, 2011",6.97
"November 30, 2011",6.63
"December 1, 2011",5.28
"December 2, 2011",6.2
"December 3, 2011",6.5
"December 4, 2011",6.73
"December 5, 2011",6.08
"December 6, 2011",6.91
"December 7, 2011",7.02
"December 8, 2011",6.8
"December 9, 2011",6.14
"December 10, 2011",6.01
"December 11, 2011",3.03
"December 12, 2011",6
"December 13, 2011",5.57
"December 14, 2011",5.9
"December 15, 2011",5.68
"December 16, 2011",5.6
"December 17, 2011",5.89
"December 18, 2011",3.34
"December 19, 2011",5.67
"December 20, 2011",5.71
"December 21, 2011",5.67
"December 22, 2011",2.45
"December 23, 2011",4.61
"December 24, 2011",5.91
"December 25, 2011",5.23
"December 26, 2011",2.81
"December 27, 2011",5.94
"December 28, 2011",5.3
"December 29, 2011",5.183
"December 30, 2011",5.511
"December 31, 2011",4.121
"January 1, 2012",3.011
"January 2, 2012",5.454
"January 3, 2012",5.814
"January 4, 2012",5.83
"January 5, 2012",5.94
"January 6, 2012",2.33
"January 7, 2012",5.61
"January 8, 2012",3.29
"January 9, 2012",5.3
"January 10, 2012",5.6
"January 11, 2012",5.33
"January 12, 2012",5.76
"January 13, 2012",5.5
"January 14, 2012",5.51
"January 15, 2012",5.29
"January 16, 2012",5.26
"January 17, 2012",4.89
"January 18, 2012",6.64
"January 19, 2012",5.75
"January 20, 2012",6.95
"January 21, 2012",6.35
"January 22, 2012",7.12
"January 23, 2012",4.19
"January 24, 2012",5.55
"January 25, 2012",5.4
"January 26, 2012",5.22
"January 27, 2012",4
"January 28, 2012",5.52
"January 29, 2012",6.18
"January 30, 2012",5.98
"January 31, 2012",4.88
"February 1, 2012",6.63
"February 2, 2012",7.39
"February 3, 2012",6.1
"February 4, 2012",6.02
"February 5, 2012",6.34
"February 6, 2012",3.68
"February 7, 2012",5.43
"February 8, 2012",5.62
"February 9, 2012",6.09
"February 10, 2012",5.79
"February 11, 2012",5.81
"February 12, 2012",5.7
"February 13, 2012",5.57
"February 14, 2012",5.57
"February 15, 2012",5.25
"February 16, 2012",5.42
"February 17, 2012",4.75
